N,a [mm],d [mm],my_theta [deg],p [mm],Freq [MHz],L [uH],R [¦¸],Q
4,82,0.8,5,1.2,6.78,2.823678158,0.981597711,122.5437651
4,82,1,5,0.4,6.78,3.286454355,1.346954571,103.9403604
4,82,1,5,0.6,6.78,3.085746875,1.122948097,117.0604465
4,82,1,5,0.8,6.78,2.930959819,1.030608379,121.1506526
4,82,1,5,1,6.78,2.800092605,0.948392804,125.7748206
4,82,1,5,1.2,6.78,2.686374433,0.859864999,133.0901261
4,82,1.2,5,0.4,6.78,3.112297019,1.235075447,107.3487794
4,82,1.2,5,0.6,6.78,2.923949741,1.027882753,121.1813779
4,82,1.2,5,0.8,6.78,2.785960275,0.898578778,132.0773431
4,82,1.2,5,1,6.78,2.66599799,0.841237588,135.0052665
4,82,1.2,5,1.2,6.78,2.561044084,0.7668817,142.265057
4,82,1.4,5,0.4,6.78,2.955598718,1.124819508,111.9366207
4,82,1.4,5,0.6,6.78,2.783367722,0.946656117,125.2529327
4,82,1.4,5,0.8,6.78,2.651933569,0.824279012,137.055971
4,82,1.4,5,1,6.78,2.540935982,0.749704859,144.3819689
4,82,1.4,5,1.2,6.78,2.440171126,0.713783198,145.6342507
4,82,1.6,5,0.4,6.78,2.806870885,1.025888128,116.5552913
4,82,1.6,5,0.6,6.78,2.646545544,0.838754878,134.4169001
4,82,1.6,5,0.8,6.78,2.528027839,0.748110752,143.9545903
4,82,1.6,5,1,6.78,2.424263522,0.684407111,150.895009
4,82,1.6,5,1.2,6.78,2.332409562,0.63280819,157.0154125
4,82,1.8,5,0.4,6.78,2.6671486,0.923982968,122.9681982
4,82,1.8,5,0.6,6.78,2.522302492,0.782569855,137.3041351
4,82,1.8,5,0.8,6.78,2.409014715,0.703636882,145.8479803
4,82,1.8,5,1,6.78,2.313504409,0.64733177,152.2484821
4,82,1.8,5,1.2,6.78,2.228908303,0.583226276,162.8038544
4,82,0.8,25,0.4,6.78,3.298218664,1.347630819,104.2600846
4,82,0.8,25,0.6,6.78,3.096258038,1.180930745,111.6920546
4,82,0.8,25,0.8,6.78,2.942669786,1.051635865,119.2025932
4,82,0.8,25,1,6.78,2.810544442,0.956480843,125.1767706
4,82,0.8,25,1.2,6.78,2.695519005,0.892841965,128.6107781
4,82,1,25,0.4,6.78,3.120622266,1.228355656,108.2247609
4,82,1,25,0.6,6.78,2.935427574,1.021364755,122.4334436
4,82,1,25,0.8,6.78,2.794802759,0.924113617,128.8354432
4,82,1,25,1,6.78,2.673172178,0.85382271,133.373268
4,82,1,25,1.2,6.78,2.566263347,0.786052206,139.078306
4,82,1.2,25,0.4,6.78,2.952214835,1.064206591,118.1766232
4,82,1.2,25,0.6,6.78,2.787044213,0.920105741,129.0374227
4,82,1.2,25,0.8,6.78,2.658761602,0.824090009,137.4403687
4,82,1.2,25,1,6.78,2.54879435,0.746482493,145.4536859
4,82,1.2,25,1.2,6.78,2.449667377,0.7008953,148.8893154
4,82,1.4,25,0.4,6.78,2.808338195,1.007528287,118.7412786
4,82,1.4,25,0.6,6.78,2.653489031,0.829748047,136.2324666
4,82,1.4,25,0.8,6.78,2.528764342,0.731416094,147.283267
4,82,1.4,25,1,6.78,2.430663678,0.660146564,156.8534466
4,82,1.4,25,1.2,6.78,2.338426714,0.634995225,156.8782971
4,82,1.6,25,0.4,6.78,2.667613537,0.899779482,126.2979756
4,82,1.6,25,0.6,6.78,2.520971989,0.76364829,140.6320149
4,82,1.6,25,0.8,6.78,2.415770499,0.672218987,153.0926923
4,82,1.6,25,1,6.78,2.320303253,0.627364094,157.5558932
4,82,1.6,25,1.2,6.78,2.234242954,0.579810997,164.1547714
4,82,1.8,25,0.4,6.78,2.533905452,0.828239597,130.3298748
4,82,1.8,25,0.6,6.78,2.409040291,0.691451563,148.4198073
4,82,1.8,25,0.8,6.78,2.305838173,0.609689609,161.1126324
4,82,1.8,25,1,6.78,2.217226291,0.555372797,170.0728456
4,82,1.8,25,1.2,6.78,2.138265842,0.519798243,175.2412948
4,82,0.8,45,0.4,6.78,3.124540779,1.264054303,105.3004017
4,82,0.8,45,0.6,6.78,2.935168966,1.067621619,117.1184483
4,82,0.8,45,0.8,6.78,2.794375818,0.940330518,126.5942107
4,82,0.8,45,1,6.78,2.675304765,0.878792687,129.6869842
4,82,0.8,45,1.2,6.78,2.566527638,0.825258627,132.484611
4,82,1,45,0.4,6.78,2.949827613,1.069673259,117.4775984
4,82,1,45,0.6,6.78,2.78881926,0.935918808,126.9380307
4,82,1,45,0.8,6.78,2.657807708,0.832540338,135.996532
4,82,1,45,1,6.78,2.544552799,0.762408652,142.1782658
4,82,1,45,1.2,6.78,2.446562086,0.710307091,146.7302485
4,82,1.2,45,0.4,6.78,2.803037385,0.969126005,123.2134747
4,82,1.2,45,0.6,6.78,2.645372771,0.832695446,135.3350387
4,82,1.2,45,0.8,6.78,2.52774639,0.762162311,141.2848491
4,82,1.2,45,1,6.78,2.426292055,0.668632787,154.5841526
4,82,1.2,45,1.2,6.78,2.335428556,0.63618573,156.3839668
4,82,1.4,45,0.4,6.78,2.668216416,0.901950314,126.0224736
4,82,1.4,45,0.6,6.78,2.520242859,0.752219097,142.7274808
4,82,1.4,45,0.8,6.78,2.410049164,0.688884825,149.0351971
4,82,1.4,45,1,6.78,2.314692473,0.625327152,157.6868855
4,82,1.4,45,1.2,6.78,2.22820129,0.589426363,161.0402466
4,82,1.6,45,0.4,6.78,2.532029904,0.810777872,133.0382444
4,82,1.6,45,0.6,6.78,2.400477638,0.689894881,148.2259712
4,82,1.6,45,0.8,6.78,2.297675746,0.616910971,158.6630535
4,82,1.6,45,1,6.78,2.211641212,0.561977029,167.6508164
4,82,1.6,45,1.2,6.78,2.131996049,0.526780528,172.4115057
4,82,1.8,45,0.4,6.78,2.413029646,0.751281915,136.8262062
4,82,1.8,45,0.6,6.78,2.290083679,0.633361701,154.0313478
4,82,1.8,45,0.8,6.78,2.196824761,0.55948516,167.269364
4,82,1.8,45,1,6.78,2.1156657,0.509888841,176.7588225
4,82,1.8,45,1.2,6.78,2.041504216,0.480354353,181.0498265
4,82,0.8,65,0.4,6.78,2.98617516,1.228137617,103.5804532
4,82,0.8,65,0.6,6.78,2.794641948,0.99435636,119.7274354
4,82,0.8,65,0.8,6.78,2.657908463,0.876235084,129.2197642
4,82,0.8,65,1,6.78,2.543678221,0.819232539,132.2709705
4,82,0.8,65,1.2,6.78,2.446091735,0.774862763,134.4799416
4,82,1,65,0.4,6.78,2.798693297,1.023033842,116.5399613
4,82,1,65,0.6,6.78,2.65119744,0.892882206,126.4903709
4,82,1,65,0.8,6.78,2.527798972,0.774191158,139.0925562
4,82,1,65,1,6.78,2.422578619,0.716083627,144.1198157
4,82,1,65,1.2,6.78,2.329142822,0.681757762,145.537728
4,82,1.2,65,0.4,6.78,2.664299924,0.911238906,124.5547862
4,82,1.2,65,0.6,6.78,2.518022263,0.777604177,137.9464547
4,82,1.2,65,0.8,6.78,2.406886552,0.712800322,143.8458362
4,82,1.2,65,1,6.78,2.310484239,0.653819433,150.540983
4,82,1.2,65,1.2,6.78,2.223649285,0.601657412,157.4441695
4,82,1.4,65,0.4,6.78,2.525576575,0.823558311,130.6398728
4,82,1.4,65,0.6,6.78,2.401424856,0.725844981,140.9401357
4,82,1.4,65,0.8,6.78,2.293248276,0.649203667,150.4803087
4,82,1.4,65,1,6.78,2.204272919,0.585125142,160.4819408
4,82,1.4,65,1.2,6.78,2.125407679,0.547855862,165.2667529
4,82,1.6,65,0.4,6.78,2.406033046,0.757672612,135.2787437
4,82,1.6,65,0.6,6.78,2.283806181,0.655198917,148.4894626
4,82,1.6,65,0.8,6.78,2.189863171,0.585800546,159.2490205
4,82,1.6,65,1,6.78,2.106884188,0.545658601,164.4861065
4,82,1.6,65,1.2,6.78,2.034001964,0.499710887,173.3972154
4,82,1.8,65,0.4,6.78,2.289768414,0.713089626,136.7908361
4,82,1.8,65,0.6,6.78,2.184289297,0.582011616,159.8777647
4,82,1.8,65,0.8,6.78,2.092760776,0.536048588,166.3125385
4,82,1.8,65,1,6.78,2.01389188,0.494255815,173.5776983
4,82,1.8,65,1.2,6.78,1.9484148,0.449438944,184.6801762
4,82,0.8,85,0.4,6.78,2.827093308,1.219078252,98.79116827
4,82,0.8,85,0.6,6.78,2.654092461,0.989631622,114.2489051
4,82,0.8,85,0.8,6.78,2.524947188,0.905843281,118.7432123
4,82,0.8,85,1,6.78,2.415956356,0.815820288,126.1549064
4,82,0.8,85,1.2,6.78,2.326118923,0.768778255,128.8962806
4,82,1,85,0.4,6.78,2.659305511,1.001755829,113.0878423
4,82,1,85,0.6,6.78,2.521933089,0.881689615,121.8505228
4,82,1,85,0.8,6.78,2.401315702,0.782956767,130.6534977
4,82,1,85,1,6.78,2.301566062,0.716789002,136.7860076
4,82,1,85,1.2,6.78,2.213890518,0.674589333,139.806136
4,82,1.2,85,0.4,6.78,2.521823079,0.908266323,118.2799046
4,82,1.2,85,0.6,6.78,2.391064794,0.798777284,127.519089
4,82,1.2,85,0.8,6.78,2.287454475,0.689824679,141.2613311
4,82,1.2,85,1,6.78,2.198887671,0.626590852,149.4956502
4,82,1.2,85,1.2,6.78,2.115565484,0.603030371,149.4503202
4,82,1.4,85,0.4,6.78,2.394968576,0.779366818,130.9083866
4,82,1.4,85,0.6,6.78,2.276968074,0.691482161,140.2766943
4,82,1.4,85,0.8,6.78,2.182815712,0.622720193,149.3253992
4,82,1.4,85,1,6.78,2.093505538,0.583629442,152.8081381
4,82,1.4,85,1.2,6.78,2.024075736,0.522047434,165.1681694
4,82,1.6,85,0.4,6.78,2.28017252,0.76007339,127.7973185
4,82,1.6,85,0.6,6.78,2.17197583,0.650322415,142.2773695
4,82,1.6,85,0.8,6.78,2.082450984,0.58859221,150.7196373
4,82,1.6,85,1,6.78,2.002419596,0.539674476,158.0639281
4,82,1.6,85,1.2,6.78,1.934716288,0.495522397,166.327309
4,82,1.8,85,0.4,6.78,2.173927813,0.679548888,136.2805806
4,82,1.8,85,0.6,6.78,2.075454036,0.579499933,152.5700511
4,82,1.8,85,0.8,6.78,1.991475215,0.532827226,159.2201614
4,82,1.8,85,1,6.78,1.917036328,0.488561835,167.1553831
4,82,1.8,85,1.2,6.78,1.852404789,0.464663703,169.8269886
4,84,0.8,5,0.4,6.78,3.631585389,1.636534048,94.5324203
4,84,0.8,5,0.6,6.78,3.390256285,1.363193564,105.9460001
4,84,0.8,5,0.8,6.78,3.209624915,1.238462597,110.4030191
4,84,0.8,5,1,6.78,3.069063288,1.301085489,100.4869289
4,84,0.8,5,1.2,6.78,2.933556844,1.037247554,120.4818565
4,84,1,5,0.4,6.78,3.439023771,1.474560357,99.35327473
4,84,1,5,0.6,6.78,3.212440799,1.205035074,113.5651313
4,84,1,5,0.8,6.78,3.053657727,1.058747492,122.8676423
4,84,1,5,1,6.78,2.916066878,1.001110544,124.0866348
4,84,1,5,1.2,6.78,2.79475674,0.913204126,130.3724147
4,84,1.2,5,0.4,6.78,3.259705624,1.356722303,102.3521523
4,84,1.2,5,0.6,6.78,3.052484291,1.088154431,119.5012546
4,84,1.2,5,0.8,6.78,2.901077879,0.941708211,131.2358815
4,84,1.2,5,1,6.78,2.778352144,0.882394569,134.1325021
4,84,1.2,5,1.2,6.78,2.666055359,0.816219847,139.1462717
4,84,1.4,5,0.4,6.78,3.089682244,1.210826686,108.7029663
4,84,1.4,5,0.6,6.78,2.907085838,1.023943151,120.9460174
4,84,1.4,5,0.8,6.78,2.765346498,0.876972487,134.3300418
4,84,1.4,5,1,6.78,2.647458175,0.803326235,140.3934089
4,84,1.4,5,1.2,6.78,2.543934609,0.740515669,146.3461337
4,84,1.6,5,0.4,6.78,2.928590851,1.061449527,117.5354611
4,84,1.6,5,0.6,6.78,2.764367625,0.876280757,134.3884936
4,84,1.6,5,0.8,6.78,2.6336194,0.780332663,143.7748057
4,84,1.6,5,1,6.78,2.527557484,0.727943571,147.9152286
4,84,1.6,5,1.2,6.78,2.433001294,0.666771647,155.4442916
4,84,1.8,5,0.4,6.78,2.790212165,1.001082531,118.7344943
4,84,1.8,5,0.6,6.78,2.634111494,0.819484485,136.9313784
4,84,1.8,5,0.8,6.78,2.516356626,0.723514682,148.1611719
4,84,1.8,5,1,6.78,2.413136083,0.661082119,155.5019951
4,84,1.8,5,1.2,6.78,2.326719501,0.60937389,162.6558735
4,84,0.8,25,0.4,6.78,3.439506544,1.465071817,100.0107739
4,84,0.8,25,0.6,6.78,3.222899895,1.236220183,111.0607364
4,84,0.8,25,0.8,6.78,3.055625166,1.097195185,118.6385274
4,84,0.8,25,1,6.78,2.921053475,0.989464412,125.7618424
4,84,0.8,25,1.2,6.78,2.802265264,0.921202678,129.5876499
4,84,1,25,0.4,6.78,3.254054484,1.267342188,109.3806476
4,84,1,25,0.6,6.78,3.055828549,1.074145677,121.1923931
4,84,1,25,0.8,6.78,2.907150629,0.943106255,131.3156451
4,84,1,25,1,6.78,2.781378169,0.882706247,134.2311786
4,84,1,25,1.2,6.78,2.670383655,0.809053841,140.6066299
4,84,1.2,25,0.4,6.78,3.073283328,1.100081011,119.0111067
4,84,1.2,25,0.6,6.78,2.903022065,0.967844655,127.7774577
4,84,1.2,25,0.8,6.78,2.768403044,0.852351777,138.3630126
4,84,1.2,25,1,6.78,2.652134079,0.775527742,145.6826056
4,84,1.2,25,1.2,6.78,2.547003069,0.745665582,145.5107009
4,84,1.4,25,0.4,6.78,2.928608227,1.041836811,119.7487922
4,84,1.4,25,0.6,6.78,2.763310891,0.863779054,136.2814176
4,84,1.4,25,0.8,6.78,2.639537858,0.758200382,148.3042027
4,84,1.4,25,1,6.78,2.528060284,0.713156455,151.0122473
4,84,1.4,25,1.2,6.78,2.435415604,0.657098651,157.8890715
4,84,1.6,25,0.4,6.78,2.770049337,0.913123213,129.231291
4,84,1.6,25,0.6,6.78,2.635487684,0.794151248,141.3732788
4,84,1.6,25,0.8,6.78,2.517301757,0.710786852,150.8708911
4,84,1.6,25,1,6.78,2.417707917,0.663519072,155.2243979
4,84,1.6,25,1.2,6.78,2.328460345,0.610017793,162.6057525
4,84,1.8,25,0.4,6.78,2.64882944,0.872838846,129.2794485
4,84,1.8,25,0.6,6.78,2.513677901,0.73350124,145.988396
4,84,1.8,25,0.8,6.78,2.405635795,0.664907505,154.1268153
4,84,1.8,25,1,6.78,2.313054541,0.596050946,165.3149212
4,84,1.8,25,1.2,6.78,2.230776626,0.539176443,176.2522776
4,84,0.8,45,0.4,6.78,3.261984184,1.349095542,103.002723
4,84,0.8,45,0.6,6.78,3.053349752,1.091605025,119.1572825
4,84,0.8,45,0.8,6.78,2.903542312,0.987381358,125.2716501
4,84,0.8,45,1,6.78,2.778319009,0.916876967,129.0864358
4,84,0.8,45,1.2,6.78,2.666510057,0.84189996,134.9249604
4,84,1,45,0.4,6.78,3.071392125,1.148069086,113.9663937
4,84,1,45,0.6,6.78,2.899776454,0.973668493,126.8711757
4,84,1,45,0.8,6.78,2.762141203,0.859163605,136.9555282
4,84,1,45,1,6.78,2.646825512,0.802833259,140.4460465
4,84,1,45,1.2,6.78,2.543717498,0.740610085,146.3149887
4,84,1.2,45,0.4,6.78,2.9202315,1.015519268,122.5007296
4,84,1.2,45,0.6,6.78,2.757177494,0.863429111,136.0340412
4,84,1.2,45,0.8,6.78,2.630567552,0.774624679,144.6664058
4,84,1.2,45,1,6.78,2.52247241,0.712017584,150.9194687
4,84,1.2,45,1.2,6.78,2.42904615,0.660269111,156.719973
4,84,1.4,45,0.4,6.78,2.779531385,0.946989358,125.0362805
4,84,1.4,45,0.6,6.78,2.624572864,0.799187972,139.900497
4,84,1.4,45,0.8,6.78,2.50948843,0.700993434,152.5038508
4,84,1.4,45,1,6.78,2.406883681,0.642091053,159.6864427
4,84,1.4,45,1.2,6.78,2.321117735,0.594916081,166.2076555
4,84,1.6,45,0.4,6.78,2.643390981,0.861359196,130.7334347
4,84,1.6,45,0.6,6.78,2.504822172,0.722678219,147.6527349
4,84,1.6,45,0.8,6.78,2.394003065,0.639032728,159.5920168
4,84,1.6,45,1,6.78,2.30421564,0.599603352,163.7075204
4,84,1.6,45,1.2,6.78,2.220454245,0.55071707,171.7603247
4,84,1.8,45,0.4,6.78,2.519790308,0.793406758,135.2938539
4,84,1.8,45,0.6,6.78,2.390972833,0.666894004,152.7310688
4,84,1.8,45,0.8,6.78,2.289528835,0.597089309,163.3489641
4,84,1.8,45,1,6.78,2.20398658,0.545789543,172.0256856
4,84,1.8,45,1.2,6.78,2.129031377,0.493831878,183.6591215
4,84,0.8,65,0.4,6.78,3.082833953,1.254868963,104.6553219
4,84,0.8,65,0.6,6.78,2.910405218,1.094223651,113.307048
4,84,0.8,65,0.8,6.78,2.759929021,0.94339772,124.6271469
4,84,0.8,65,1,6.78,2.639795972,0.848705342,132.5021692
4,84,0.8,65,1.2,6.78,2.537362431,0.808057283,133.7672868
4,84,1,65,0.4,6.78,2.922688657,1.081373214,115.1374239
4,84,1,65,0.6,6.78,2.758319502,0.927572505,126.6794781
4,84,1,65,0.8,6.78,2.624805817,0.802082652,139.407975
4,84,1,65,1,6.78,2.516452941,0.766233866,139.906223
4,84,1,65,1.2,6.78,2.423437916,0.764596364,135.0234599
4,84,1.2,65,0.4,6.78,2.762938395,0.9971816,118.0338322
4,84,1.2,65,0.6,6.78,2.622155306,0.819709277,136.2724684
4,84,1.2,65,0.8,6.78,2.49664898,0.740746662,143.5811229
4,84,1.2,65,1,6.78,2.400783413,0.690400277,148.136332
4,84,1.2,65,1.2,6.78,2.311925144,0.632451806,155.7241228
4,84,1.4,65,0.4,6.78,2.638322025,0.892321272,125.9552049
4,84,1.4,65,0.6,6.78,2.498067235,0.755484342,140.860173
4,84,1.4,65,0.8,6.78,2.387295996,0.650403796,156.3625572
4,84,1.4,65,1,6.78,2.296760012,0.605681336,161.5403387
4,84,1.4,65,1.2,6.78,2.211597033,0.572800191,164.4797384
4,84,1.6,65,0.4,6.78,2.512004542,0.806446834,132.694903
4,84,1.6,65,0.6,6.78,2.38861574,0.694441619,146.5278278
4,84,1.6,65,0.8,6.78,2.281662754,0.620483436,156.6501527
4,84,1.6,65,1,6.78,2.193027646,0.561534894,166.3707292
4,84,1.6,65,1.2,6.78,2.116282453,0.520909131,173.0697726
4,84,1.8,65,0.4,6.78,2.389929787,0.727126792,140.0182215
4,84,1.8,65,0.6,6.78,2.277242011,0.637185571,152.2484278
4,84,1.8,65,0.8,6.78,2.178184137,0.56461196,164.3440859
4,84,1.8,65,1,6.78,2.097782156,0.522184662,171.1377578
4,84,1.8,65,1.2,6.78,2.027292807,0.481525422,179.3522465
4,84,0.8,85,0.4,6.78,2.915118629,1.243464856,99.86936295
4,84,0.8,85,0.6,6.78,2.74969109,1.025710202,114.2007072
4,84,0.8,85,0.8,6.78,2.629507558,0.932251847,120.1574583
4,84,0.8,85,1,6.78,2.512446136,0.855166835,125.1570945
4,84,0.8,85,1.2,6.78,2.410130738,0.803550626,127.772361
4,84,1,85,0.4,6.78,2.776246496,1.079848427,109.5228624
4,84,1,85,0.6,6.78,2.617457932,0.908048292,122.7948991
4,84,1,85,0.8,6.78,2.500079449,0.820692164,129.7726238
4,84,1,85,1,6.78,2.393785362,0.748166161,136.3002673
4,84,1,85,1.2,6.78,2.304023734,0.70869865,138.4952584
4,84,1.2,85,0.4,6.78,2.610896269,0.936108571,118.8154612
4,84,1.2,85,0.6,6.78,2.485359359,0.844857105,125.3185884
4,84,1.2,85,0.8,6.78,2.378898831,0.697768039,145.2360611
4,84,1.2,85,1,6.78,2.280957736,0.675267116,143.8968209
4,84,1.2,85,1.2,6.78,2.20072744,0.610086872,153.6682483
4,84,1.4,85,0.4,6.78,2.502763774,0.853218772,124.9594257
4,84,1.4,85,0.6,6.78,2.368539749,0.743714519,135.6700484
4,84,1.4,85,0.8,6.78,2.271430498,0.648913709,149.1152516
4,84,1.4,85,1,6.78,2.182618057,0.608995229,152.6769291
4,84,1.4,85,1.2,6.78,2.103917144,0.56386746,158.9502304
4,84,1.6,85,0.4,6.78,2.378575481,0.775320686,130.6908337
4,84,1.6,85,0.6,6.78,2.262626059,0.661532056,145.7039927
4,84,1.6,85,0.8,6.78,2.16635938,0.604058661,152.7780458
4,84,1.6,85,1,6.78,2.08967936,0.550535007,161.6978611
4,84,1.6,85,1.2,6.78,2.014284415,0.524111898,163.721734
4,84,1.8,85,0.4,6.78,2.264165846,0.709688645,135.9095394
4,84,1.8,85,0.6,6.78,2.15846301,0.623023407,147.5875793
4,84,1.8,85,0.8,6.78,2.076036541,0.564449709,156.6820706
4,84,1.8,85,1,6.78,1.996381481,0.512066141,166.0837088
4,84,1.8,85,1.2,6.78,1.926257154,0.487604286,168.2892259
4,86,0.8,5,0.4,6.78,3.773694125,1.788781809,89.87085805
4,86,0.8,5,0.6,6.78,3.531324605,1.478282212,101.7629883
4,86,0.8,5,0.8,6.78,3.340608951,1.276863415,111.4527424
4,86,0.8,5,1,6.78,3.182984957,1.171673727,115.7277359
4,86,0.8,5,1.2,6.78,3.046590729,1.069160491,121.3894033
4,86,1,5,0.4,6.78,3.580145283,1.531641164,99.5756576
4,86,1,5,0.6,6.78,3.347869507,1.251133494,113.9920157
4,86,1,5,0.8,6.78,3.173051566,1.117597521,120.9487161
4,86,1,5,1,6.78,3.032782717,1.026574335,125.852097
4,86,1,5,1.2,6.78,2.907477218,0.927292998,133.5699927
4,86,1.2,5,0.4,6.78,3.389962092,1.369811406,105.4250039
4,86,1.2,5,0.6,6.78,3.185694618,1.158315578,117.1620082
4,86,1.2,5,0.8,6.78,3.021169136,0.99893894,128.8384996
4,86,1.2,5,1,6.78,2.889425611,0.916266308,134.3381498
4,86,1.2,5,1.2,6.78,2.773694529,0.86315946,136.8917128
4,86,1.4,5,0.4,6.78,3.219149144,1.234822844,111.0570173
4,86,1.4,5,0.6,6.78,3.024731721,1.037602643,124.1839168
4,86,1.4,5,0.8,6.78,2.881486326,0.917093643,133.8481713
4,86,1.4,5,1,6.78,2.758120152,0.820460559,143.2072598
4,86,1.4,5,1.2,6.78,2.649099323,0.779365216,144.7994076
4,86,1.6,5,0.4,6.78,3.062141101,1.133673252,115.0659589
4,86,1.6,5,0.6,6.78,2.881356378,0.94061485,130.4952514
4,86,1.6,5,0.8,6.78,2.740182266,0.822943747,141.8465782
4,86,1.6,5,1,6.78,2.632916784,0.758154079,147.9412281
4,86,1.6,5,1.2,6.78,2.535472995,0.694314818,155.5650802
4,86,1.8,5,0.4,6.78,2.923512349,1.091028463,114.1506567
4,86,1.8,5,0.6,6.78,2.748481402,0.850145588,137.7238198
4,86,1.8,5,0.8,6.78,2.623535286,0.771982455,144.7734893
4,86,1.8,5,1,6.78,2.519509187,0.678039946,158.2961047
4,86,1.8,5,1.2,6.78,2.426506963,0.623649854,165.7487566
4,86,0.8,25,0.4,6.78,3.576490555,1.500990769,101.5052776
4,86,0.8,25,0.6,6.78,3.345080686,1.161913241,122.6429135
4,86,0.8,25,0.8,6.78,3.178569477,1.50079212,90.22372013
4,86,0.8,25,1,6.78,3.03471411,1.022663336,126.4138505
4,86,0.8,25,1.2,6.78,2.909591393,0.957800465,129.409608
4,86,1,25,0.4,6.78,3.381596969,1.298740562,110.919781
4,86,1,25,0.6,6.78,3.180264786,1.124562836,120.4728309
4,86,1,25,0.8,6.78,3.019588619,0.999356055,128.7173511
4,86,1,25,1,6.78,2.891173679,0.892495341,137.9995868
4,86,1,25,1.2,6.78,2.774475997,0.855339497,138.1821695
4,86,1.2,25,0.4,6.78,3.214500854,1.202468098,113.880547
4,86,1.2,25,0.6,6.78,3.022791222,1.007015437,127.8738045
4,86,1.2,25,0.8,6.78,2.879069091,0.886982412,138.2759469
4,86,1.2,25,1,6.78,2.757593804,0.808609101,145.2784614
4,86,1.2,25,1.2,6.78,2.659855443,1.081239954,104.7961942
4,86,1.4,25,0.4,6.78,3.049115453,1.069042177,121.5034449
4,86,1.4,25,0.6,6.78,2.877870239,0.910699691,134.6187585
4,86,1.4,25,0.8,6.78,2.74547599,0.805648123,145.1716499
4,86,1.4,25,1,6.78,2.629824766,0.751438744,149.0880346
4,86,1.4,25,1.2,6.78,2.535748483,0.669488353,161.3513898
4,86,1.6,25,0.4,6.78,2.904120782,0.979576169,126.2949618
4,86,1.6,25,0.6,6.78,2.743609762,0.838173877,139.4433412
4,86,1.6,25,0.8,6.78,2.620967642,0.740368081,150.8077063
4,86,1.6,25,1,6.78,2.517263492,0.679103556,157.9073099
4,86,1.6,25,1.2,6.78,2.42652878,0.615325119,167.9926824
4,86,1.8,25,0.4,6.78,2.764924517,0.904835178,130.1737348
4,86,1.8,25,0.6,6.78,2.618931552,0.759738056,146.8486063
4,86,1.8,25,0.8,6.78,2.507195963,0.688418078,155.1477835
4,86,1.8,25,1,6.78,2.410281679,0.600521855,170.9812724
4,86,1.8,25,1.2,6.78,2.324290423,0.560520226,176.6479764
4,86,0.8,45,0.4,6.78,3.385377727,1.376138329,104.7983883
4,86,0.8,45,0.6,6.78,3.172705594,1.274579365,106.0406676
4,86,0.8,45,0.8,6.78,3.015961578,1.042713392,123.2169389
4,86,0.8,45,1,6.78,2.883989128,0.962454559,127.6506254
4,86,0.8,45,1.2,6.78,2.768602291,0.892042878,132.2161193
4,86,1,45,0.4,6.78,3.200702652,1.189347601,114.642617
4,86,1,45,0.6,6.78,3.012160692,1.003442907,127.8777634
4,86,1,45,0.8,6.78,2.869327607,0.901040547,135.6579857
4,86,1,45,1,6.78,2.748797735,0.832433102,140.6704914
4,86,1,45,1.2,6.78,2.640577038,0.792672927,141.9104506
4,86,1.2,45,0.4,6.78,3.043038058,1.078981485,120.1442398
4,86,1.2,45,0.6,6.78,2.866363697,0.908486948,134.4070857
4,86,1.2,45,0.8,6.78,2.733865157,0.804783407,144.7130306
4,86,1.2,45,1,6.78,2.622112928,0.752298918,148.4808746
4,86,1.2,45,1.2,6.78,2.522851591,0.697777156,154.0226242
4,86,1.4,45,0.4,6.78,2.882276228,0.966335198,127.0624905
4,86,1.4,45,0.6,6.78,2.731460339,0.807163077,144.1594689
4,86,1.4,45,0.8,6.78,2.607224287,0.736915653,150.7197529
4,86,1.4,45,1,6.78,2.50631699,0.67793248,157.4922251
4,86,1.4,45,1.2,6.78,2.415654164,0.612000931,168.148206
4,86,1.6,45,0.4,6.78,2.750124055,0.891801346,131.369251
4,86,1.6,45,0.6,6.78,2.60704845,0.757438664,146.6260699
4,86,1.6,45,0.8,6.78,2.494568755,0.661670585,160.606535
4,86,1.6,45,1,6.78,2.396549187,0.611637702,166.9174192
4,86,1.6,45,1.2,6.78,2.314279193,0.556301252,177.2210379
4,86,1.8,45,0.4,6.78,2.622368772,0.81385402,137.2640516
4,86,1.8,45,0.6,6.78,2.490634605,0.699728862,151.6316261
4,86,1.8,45,0.8,6.78,2.385079789,0.617963138,164.4182058
4,86,1.8,45,1,6.78,2.296053163,0.568003305,172.2029706
4,86,1.8,45,1.2,6.78,2.21771255,0.51238332,184.3825567
4,86,0.8,65,0.4,6.78,3.203633258,1.312219339,104.0030131
4,86,0.8,65,0.6,6.78,3.022998287,1.097315508,117.3588774
4,86,0.8,65,0.8,6.78,2.865823853,0.987819471,123.5894709
4,86,0.8,65,1,6.78,2.742922511,0.900052057,129.8241453
4,86,0.8,65,1.2,6.78,2.63590698,0.848217634,132.3830387
4,86,1,65,0.4,6.78,3.031927876,1.135095244,113.787911
4,86,1,65,0.6,6.78,2.86882183,0.974206556,125.4475233
4,86,1,65,0.8,6.78,2.729465285,0.857678633,135.5696724
4,86,1,65,1,6.78,2.615074443,0.804856631,138.4124297
4,86,1,65,1.2,6.78,2.512774813,0.736101204,145.4204902
